tweet_id,timestamp,rating_numerator,name,sources,jpg_url,img_num,retweet_count,favorite_count,gender,dog_stage,breed_prediction,confidence
826598365270007810,2017-02-01 01:09:42,13,Pawnd,Twitter for iPhone,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,1.0,2709,11117,Male,,French_bulldog,0.628119
826476773533745153,2017-01-31 17:06:32,12,Pilot,Twitter for iPhone,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,1.0,4821,20275,Male,,German_shepherd,0.7418600000000001
826240494070030336,2017-01-31 01:27:39,11,,Twitter for iPhone,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,1.0,2965,14614,,,French_bulldog,0.903048
826204788643753985,2017-01-30 23:05:46,13,,Twitter for iPhone,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,2.0,1075,5361,,,Labrador_retriever,0.782058
826115272272650244,2017-01-30 17:10:04,13,Ike,Twitter for iPhone,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,1.0,3599,17299,Male,,golden_retriever,0.00233085
825876512159186944,2017-01-30 01:21:19,11,Mo,Twitter for iPhone,https://pbs.twimg.com/media/C3YaSnQWAAILgz0.jpg,1.0,2146,11525,Male,,,0.0
825829644528148480,2017-01-29 22:15:05,12,Toby,Twitter for iPhone,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,2.0,2848,14025,Male,,Great_Pyrenees,0.8534069999999999
825535076884762624,2017-01-29 02:44:34,14,,Twitter for iPhone,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,1.0,19669,56413,,puppo,Rottweiler,0.681495
825147591692263424,2017-01-28 01:04:51,13,Sweet,Twitter for iPhone,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,1.0,5244,20181,Female,,Pekinese,0.354823
825026590719483904,2017-01-27 17:04:02,12,Pablo,Twitter for iPhone,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,2.0,1483,7020,Male,puppo,Eskimo_dog,0.524454
824775126675836928,2017-01-27 00:24:48,12,Scooter,Twitter for iPhone,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,1.0,4069,16508,,,Border_terrier,0.610499
824663926340194305,2017-01-26 17:02:56,13,Wilson,Twitter for iPhone,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,1.0,1993,11113,Male,,English_setter,0.526488
824325613288833024,2017-01-25 18:38:36,13,,Twitter for iPhone,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,1.0,11848,12999,,pupper,Pembroke,0.990793
824297048279236611,2017-01-25 16:45:05,11,Nala,Twitter for iPhone,https://pbs.twimg.com/media/C3B9ypNWEAM1bVs.jpg,2.0,4463,16625,Female,,,0.0
823939628516474880,2017-01-24 17:04:50,12,Cash,Twitter for iPhone,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,1.0,3123,11755,Male,,schipperke,0.234076
823699002998870016,2017-01-24 01:08:40,12,Winston,Twitter for iPhone,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,1.0,2772,13826,,,cairn,0.203999
823581115634085888,2017-01-23 17:20:14,11,Crawford,Twitter for iPhone,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,1.0,3031,14376,Male,,German_shepherd,0.194044
823322678127919110,2017-01-23 00:13:17,11,Wyatt,Twitter for iPhone,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg,2.0,4637,17437,Male,,Chihuahua,0.00183635
822975315408461824,2017-01-22 01:12:59,12,Albus,Twitter for iPhone,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,1.0,3958,19139,Male,,Pembroke,0.2331619999999999
822872901745569793,2017-01-21 18:26:02,13,,Twitter for iPhone,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,1.0,48265,132810,,puppo,Lakeland_terrier,0.196015
822859134160621569,2017-01-21 17:31:20,12,Hobbes,Twitter for iPhone,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,1.0,2622,14576,Male,,malinois,0.332897
822610361945911296,2017-01-21 01:02:48,12,,Twitter for iPhone,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,1.0,3423,16327,,,cocker_spaniel,0.6644869999999999
822489057087389700,2017-01-20 17:00:46,13,Paisley,Twitter for iPhone,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,1.0,7390,20083,Female,,Samoyed,0.4167689999999999
822462944365645825,2017-01-20 15:17:01,14,Gabe,Twitter for iPhone,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,3.0,17209,31800,Male,pupper,Pomeranian,0.960199
822244816520155136,2017-01-20 00:50:15,11,,Twitter for iPhone,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,1.0,11421,38832,,,Samoyed,0.585441
821886076407029760,2017-01-19 01:04:45,13,Jimison,Twitter for iPhone,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,1.0,2692,12582,Male,,golden_retriever,0.266238
821765923262631936,2017-01-18 17:07:18,13,Duchess,Twitter for iPhone,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,1.0,1899,9317,Female,,golden_retriever,0.980071
821522889702862852,2017-01-18 01:01:34,13,Harlso,Twitter for iPhone,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,1.0,2030,8871,Male,,Doberman,0.7635390000000001
821407182352777218,2017-01-17 17:21:47,14,Sundance,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,1.0,5053,13075,Male,,Irish_setter,0.5054960000000001
821149554670182400,2017-01-17 00:18:04,12,Luca,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,1.0,2320,9718,Male,,German_shepherd,0.515933
821107785811234820,2017-01-16 21:32:06,11,,Twitter for iPhone,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,1.0,2487,10645,Male,,Pomeranian,0.85659
821044531881721856,2017-01-16 17:20:45,12,Flash,Twitter for iPhone,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,1.0,2636,14021,Male,,Old_English_sheepdog,0.14802
820749716845686786,2017-01-15 21:49:15,13,Sunny,Twitter for iPhone,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,2.0,11525,34984,Male,,golden_retriever,0.8380120000000001
820314633777061888,2017-01-14 17:00:24,14,,Twitter for iPhone,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,2.0,648,3706,,,Gordon_setter,0.940724
820078625395449857,2017-01-14 01:22:35,12,,Twitter for iPhone,https://pbs.twimg.com/media/C2GBJADWIAQvcNb.jpg,3.0,7246,21979,,,,0.0
819952236453363712,2017-01-13 17:00:21,13,Oliver,Twitter for iPhone,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,1.0,1369,5927,Male,puppo,American_Staffordshire_terrier,0.925505
819924195358416896,2017-01-13 15:08:56,11,,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/819924138965999617/pu/img/6OIToyT9eLESHXLU.jpg,1.0,5607,14305,Male,,,0.0
819711362133872643,2017-01-13 01:03:12,11,Howie,Twitter for iPhone,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,2.0,3604,14916,Male,,toy_poodle,0.0220094
819588359383371776,2017-01-12 16:54:26,13,Jazzy,Twitter for iPhone,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,1.0,2271,10606,Female,,Cardigan,0.5479350000000001
819347104292290561,2017-01-12 00:55:47,12,Anna,Twitter for iPhone,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,3.0,1383,8008,,,Rottweiler,0.909106
819227688460238848,2017-01-11 17:01:16,12,Finn,Twitter for iPhone,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,1.0,7733,25652,Male,,Border_terrier,0.482452
819006400881917954,2017-01-11 02:21:57,14,Sunny,Twitter for iPhone,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,4.0,21794,49960,Female,,,0.0
819004803107983360,2017-01-11 02:15:36,14,Bo,Twitter for iPhone,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,1.0,42228,95450,Male,,standard_poodle,0.351308
818627210458333184,2017-01-10 01:15:10,13,Wafer,Twitter for iPhone,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,1.0,8564,24597,Male,,Labrador_retriever,0.384188
818614493328580609,2017-01-10 00:24:38,12,Bear,Twitter for iPhone,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,4.0,2982,10971,Male,,Chihuahua,0.450722
818536468981415936,2017-01-09 19:14:36,11,Tom,Twitter for iPhone,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,1.0,2873,12127,Male,,Welsh_springer_spaniel,6.229489999999999e-05
818259473185828864,2017-01-09 00:53:55,12,Florence,Twitter for iPhone,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,1.0,2621,12197,Male,,miniature_schnauzer,0.367368
818145370475810820,2017-01-08 17:20:31,11,Autumn,Twitter for iPhone,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,1.0,3014,13671,Female,,golden_retriever,0.621931
817827839487737858,2017-01-07 20:18:46,13,Buddy,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,1.0,31314,57622,Male,,cocker_spaniel,0.387608
817777686764523521,2017-01-07 16:59:28,13,Dido,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,1.0,3084,11901,Female,pupper,curly-coated_retriever,0.733256
817536400337801217,2017-01-07 01:00:41,12,Eugene,Twitter for iPhone,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,2.0,3505,13105,,,pug,0.971358
817423860136083457,2017-01-06 17:33:29,13,Ken,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,1.0,17504,38260,,,Samoyed,0.2013579999999999
817415592588222464,2017-01-06 17:00:38,11,Strudel,Twitter for iPhone,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,1.0,1131,6267,Male,,Doberman,0.806163
817171292965273600,2017-01-06 00:49:53,13,Tebow,Twitter for iPhone,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,1.0,2326,9690,Male,,golden_retriever,0.295483
817120970343411712,2017-01-05 21:29:55,13,,Twitter for iPhone,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,1.0,3011,13367,,,Saluki,0.568809
817056546584727552,2017-01-05 17:13:55,11,Chloe,Twitter for iPhone,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,1.0,1927,9517,Female,,kelpie,0.8644149999999999
816816676327063552,2017-01-05 01:20:46,12,Timber,Twitter for iPhone,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,1.0,2361,11071,Male,,malamute,0.668164
816697700272001025,2017-01-04 17:27:59,12,Binky,Twitter for iPhone,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,1.0,2545,10905,Female,,Chihuahua,0.756992
816450570814898180,2017-01-04 01:05:59,13,Moose,Twitter for iPhone,https://pbs.twimg.com/media/C1SddosXUAQcVR1.jpg,1.0,9366,33961,Male,,,0.0
816336735214911488,2017-01-03 17:33:39,11,Dudley,Twitter for iPhone,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,1.0,2269,9564,Male,,Labrador_retriever,0.91933
816091915477250048,2017-01-03 01:20:49,12,Comet,Twitter for iPhone,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,3.0,2500,9927,Male,,Pomeranian,0.967345
815990720817401858,2017-01-02 18:38:42,11,Jack,Twitter for iPhone,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,1.0,1207,5545,Male,,Chihuahua,0.428756
815966073409433600,2017-01-02 17:00:46,13,,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1.0,9907,25057,,pupper,Tibetan_mastiff,0.506312
815736392542261248,2017-01-02 01:48:06,11,Akumi,Twitter for iPhone,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,3.0,2625,10937,Male,,Border_collie,0.5489069999999999
815639385530101762,2017-01-01 19:22:38,12,Titan,Twitter for iPhone,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,1.0,1918,9161,,,German_shepherd,0.8179529999999999
815390420867969024,2017-01-01 02:53:20,13,,Twitter for iPhone,https://pbs.twimg.com/media/C1DZQiTXgAUqgRI.jpg,1.0,4407,11467,,,,0.0
814986499976527872,2016-12-31 00:08:17,11,Cooper,Twitter for iPhone,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,1.0,1505,8485,,pupper,dalmatian,0.999828
814638523311648768,2016-12-30 01:05:33,12,Olivia,Twitter for iPhone,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,2.0,3130,12511,Female,,golden_retriever,0.650814
814530161257443328,2016-12-29 17:54:58,12,Alf,Twitter for iPhone,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,1.0,2156,9629,Male,,miniature_poodle,0.626913
814153002265309185,2016-12-28 16:56:16,12,Oshie,Twitter for iPhone,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,1.0,10080,32000,Male,,golden_retriever,0.490068
813910438903693312,2016-12-28 00:52:25,11,Chubbs,Twitter for iPhone,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,1.0,2194,10342,Male,,Siberian_husky,0.6993550000000001
813812741911748608,2016-12-27 18:24:12,14,Gary,Twitter for iPhone,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,1.0,16267,40402,,,French_bulldog,0.709146
813800681631023104,2016-12-27 17:36:16,12,Sky,Twitter for iPhone,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,1.0,2060,9300,Female,,malamute,0.501159
813217897535406080,2016-12-26 03:00:30,13,Atlas,Twitter for iPhone,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,1.0,8476,20783,Male,,Samoyed,0.905972
813202720496779264,2016-12-26 02:00:11,11,,Twitter for iPhone,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,1.0,2090,10192,,,cocker_spaniel,0.701852
813187593374461952,2016-12-26 01:00:05,13,,Twitter for iPhone,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,1.0,5096,22085,,,golden_retriever,0.888181
813172488309972993,2016-12-26 00:00:03,12,Eleanor,Twitter for iPhone,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,1.0,2236,10384,Female,,golden_retriever,0.0261930999999999
813157409116065792,2016-12-25 23:00:08,12,Layla,Twitter for iPhone,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,2.0,2557,8588,Female,,Pembroke,0.0705671
813142292504645637,2016-12-25 22:00:04,13,,Twitter for iPhone,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,3.0,2728,9361,,,beagle,0.848735
813127251579564032,2016-12-25 21:00:18,11,,Twitter for iPhone,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,1.0,3652,13242,,,Norwegian_elkhound,0.4324159999999999
813112105746448384,2016-12-25 20:00:07,12,Toby,Twitter for iPhone,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,1.0,3225,11515,Male,,Pembroke,0.140682
813096984823349248,2016-12-25 19:00:02,11,Rocky,Twitter for iPhone,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,1.0,4207,11694,Male,,Great_Dane,0.128056
813081950185472002,2016-12-25 18:00:17,11,Baron,Twitter for iPhone,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,2.0,3220,10989,Male,,Doberman,0.909951
813066809284972545,2016-12-25 17:00:08,12,Tyr,Twitter for iPhone,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,1.0,2276,8865,Male,,toy_terrier,0.7764
813051746834595840,2016-12-25 16:00:16,13,Bauer,Twitter for iPhone,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,1.0,8503,23337,Male,,golden_retriever,0.914804
812709060537683968,2016-12-24 17:18:34,12,Brandi,Twitter for iPhone,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,1.0,1665,7373,,,Irish_setter,0.326873
812503143955202048,2016-12-24 03:40:19,13,,Twitter for iPhone,https://pbs.twimg.com/media/C0aXTLqXEAADxBi.jpg,2.0,1424,6787,,,,0.0
812466873996607488,2016-12-24 01:16:12,12,Mary,Twitter for iPhone,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,1.0,2231,8900,Female,,Great_Dane,0.0782055
812372279581671427,2016-12-23 19:00:19,13,Moe,Twitter for iPhone,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,2.0,4252,15224,Male,,golden_retriever,0.7848729999999999
811985624773361665,2016-12-22 17:23:53,11,Ted,Twitter for iPhone,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,1.0,1647,8102,Male,,Staffordshire_bullterrier,0.6105729999999999
811744202451197953,2016-12-22 01:24:33,13,Halo,Twitter for iPhone,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,1.0,1884,8429,Female,,Pekinese,0.386082
811386762094317568,2016-12-21 01:44:13,11,Craig,Twitter for iPhone,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,1.0,7444,23302,Male,pupper,Pembroke,0.804177
810896069567610880,2016-12-19 17:14:23,11,Hunter,Twitter for iPhone,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,1.0,2090,10093,Male,,flat-coated_retriever,0.8208040000000001
810657578271330305,2016-12-19 01:26:42,11,Pavlov,Twitter for iPhone,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,1.0,3057,12192,Male,,malamute,0.753521
810284430598270976,2016-12-18 00:43:57,13,Phil,Twitter for iPhone,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,1.0,13369,39640,Male,,malamute,0.620768
810254108431155201,2016-12-17 22:43:27,12,Gus,Twitter for iPhone,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,1.0,3901,16380,Male,,Staffordshire_bullterrier,0.292556
809448704142938112,2016-12-15 17:23:04,12,,Twitter for iPhone,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,1.0,1696,7727,,,Greater_Swiss_Mountain_dog,0.375415
809220051211603969,2016-12-15 02:14:29,12,Kyro,Twitter for iPhone,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,1.0,6554,22246,Male,,Pomeranian,0.8195110000000001
809084759137812480,2016-12-14 17:16:53,11,Wallace,Twitter for iPhone,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,1.0,4046,14685,Male,,vizsla,0.911412
808838249661788160,2016-12-14 00:57:20,13,Ito,Twitter for iPhone,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,1.0,3536,11271,Male,,Rottweiler,0.36953
808733504066486276,2016-12-13 18:01:07,12,,Twitter for iPhone,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg,1.0,2509,8784,,pupper,toy_poodle,0.0369271
808501579447930884,2016-12-13 02:39:32,12,Koda,Twitter for iPhone,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,2.0,3007,12595,Male,,Airedale,0.454239
808106460588765185,2016-12-12 00:29:28,12,,Twitter for iPhone,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,1.0,2525,9701,,pupper,golden_retriever,0.426183
808001312164028416,2016-12-11 17:31:39,12,Cooper,Twitter for iPhone,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,1.0,4098,14015,Male,,Labrador_retriever,0.730959
807621403335917568,2016-12-10 16:22:02,14,Ollie,Twitter for iPhone,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,3.0,4288,16236,Male,pupper,golden_retriever,0.873233
807106840509214720,2016-12-09 06:17:20,13,Stephan,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,1.0,56625,107015,Male,,Chihuahua,0.50537
807010152071229440,2016-12-08 23:53:08,12,Lennon,Twitter for iPhone,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,1.0,4418,14514,Male,,golden_retriever,0.610807
806629075125202948,2016-12-07 22:38:52,13,,Twitter for iPhone,https://pbs.twimg.com/media/CzG425nWgAAnP7P.jpg,2.0,37911,75639,,,cocker_spaniel,0.0464032
806542213899489280,2016-12-07 16:53:43,11,Waffles,Twitter for iPhone,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,1.0,2752,11363,Male,,vizsla,0.938617
806219024703037440,2016-12-06 19:29:28,11,incredibly,Twitter for iPhone,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,1.0,1388,7145,,,chow,0.835102
805932879469572096,2016-12-06 00:32:26,12,Major,Twitter for iPhone,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,1.0,2209,9178,Male,,Norwegian_elkhound,0.657967
805826884734976000,2016-12-05 17:31:15,12,Duke,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,1.0,2132,7335,Male,,Siberian_husky,0.248926
805520635690676224,2016-12-04 21:14:20,13,Zeke,Twitter for iPhone,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,1.0,1905,6368,Male,,malinois,0.643147
805487436403003392,2016-12-04 19:02:24,12,Sansa,Twitter for iPhone,https://pbs.twimg.com/media/Cy2qiTxXcAAtQBH.jpg,3.0,2929,9773,,,,0.0
805207613751304193,2016-12-04 00:30:29,12,Shooter,Twitter for iPhone,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,1.0,1972,8680,Male,,Pembroke,0.244705
804738756058218496,2016-12-02 17:27:25,12,Django,Twitter for iPhone,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,1.0,4480,15326,Male,,Tibetan_mastiff,0.91579
804026241225523202,2016-11-30 18:16:08,13,Bo,Twitter for iPhone,https://pbs.twimg.com/media/Cyh5mQTW8AQpB6K.jpg,1.0,18876,49774,Male,,,0.0
803773340896923648,2016-11-30 01:31:12,12,Diogi,Twitter for iPhone,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,2.0,3220,11203,Male,puppo,miniature_pinscher,0.817066
803638050916102144,2016-11-29 16:33:36,13,,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,1.0,4828,12270,,pupper,Labrador_retriever,0.372776
803380650405482500,2016-11-28 23:30:47,12,Sonny,Twitter for iPhone,https://pbs.twimg.com/media/CyYub2kWEAEYdaq.jpg,1.0,2169,8601,Male,,,0.0
803276597545603072,2016-11-28 16:37:19,11,Winston,Twitter for iPhone,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,1.0,2887,11207,,,Pembroke,0.457086
802952499103731712,2016-11-27 19:09:28,12,Marley,Twitter for iPhone,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,1.0,2336,10085,Female,,chow,0.944032
802572683846291456,2016-11-26 18:00:13,12,Winnie,Twitter for iPhone,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,1.0,2926,9959,Female,,golden_retriever,0.610171
802323869084381190,2016-11-26 01:31:31,13,Severus,Twitter for iPhone,https://pbs.twimg.com/media/CyJtSmDUAAA2F9x.jpg,4.0,6808,18124,Male,,,0.0
802265048156610565,2016-11-25 21:37:47,11,,Twitter for iPhone,https://pbs.twimg.com/media/CyI3zXgWEAACQfB.jpg,1.0,1573,7039,,pupper,Labrador_retriever,0.8971620000000001
802239329049477120,2016-11-25 19:55:35,12,Loki,Twitter for iPhone,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,2.0,3040,10132,Male,puppo,Eskimo_dog,0.482498
801958328846974976,2016-11-25 01:18:59,12,Ronnie,Twitter for iPhone,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,1.0,1992,8608,Male,,Staffordshire_bullterrier,0.327887
801538201127157760,2016-11-23 21:29:33,12,Wallace,Twitter for iPhone,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,1.0,2391,9141,Male,,Pembroke,0.550506
801167903437357056,2016-11-22 20:58:07,13,Milo,Twitter for iPhone,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,1.0,6961,27386,,,cocker_spaniel,0.74022
801115127852503040,2016-11-22 17:28:25,12,Bones,Twitter for iPhone,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,1.0,2429,8992,Male,pupper,dalmatian,0.823356
800751577355128832,2016-11-21 17:23:47,12,Mauve,Twitter for iPhone,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,2.0,3214,11701,,,cocker_spaniel,0.771984
800513324630806528,2016-11-21 01:37:04,11,Chef,Twitter for iPhone,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,1.0,3495,14685,,,Pembroke,0.8289040000000001
800459316964663297,2016-11-20 22:02:27,12,,Twitter for iPhone,https://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg,1.0,2489,10538,,pupper,,0.0
800388270626521089,2016-11-20 17:20:08,12,Doc,Twitter for iPhone,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,2.0,3265,12456,Male,floofer,golden_retriever,0.35986
800141422401830912,2016-11-20 00:59:15,13,Peaches,Twitter for iPhone,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,3.0,2980,17092,Female,,golden_retriever,0.938048
800018252395122689,2016-11-19 16:49:49,11,,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/800018199223959552/pu/img/3Qp73edtkZO-qWPy.jpg,1.0,15351,31768,,,,0.0
799757965289017345,2016-11-18 23:35:32,13,Sobe,Twitter for iPhone,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,1.0,2506,9390,Female,,Border_collie,0.442534
799422933579902976,2016-11-18 01:24:14,12,Longfellow,Twitter for iPhone,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,1.0,2213,8965,Male,,miniature_pinscher,0.58363
799297110730567681,2016-11-17 17:04:16,11,Jeffrey,Twitter for iPhone,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,1.0,3227,11065,Male,,malamute,0.985028
799063482566066176,2016-11-17 01:35:54,11,Mister,Twitter for iPhone,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,2.0,2863,9058,Male,,Norfolk_terrier,0.334436
798933969379225600,2016-11-16 17:01:16,12,Iroh,Twitter for iPhone,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,1.0,5203,14712,Male,,Siberian_husky,0.703224
798925684722855936,2016-11-16 16:28:21,11,Shadow,Twitter for iPhone,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,1.0,1663,8246,Male,,West_Highland_white_terrier,0.539463
798209839306514432,2016-11-14 17:03:50,13,Cooper,Twitter for iPhone,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,1.0,2954,11548,Male,,Pekinese,0.524583
